"DATE","CFDD","NMDD"
"1922-12-07",11.8125,463.8625
"1922-12-08",11.125,464.55
"1922-12-09",11.275,464.4
"1922-12-10",17.0875,458.5875
"1922-12-11",18.4,457.275
"1922-12-12",20.1375,455.5375
"1922-12-13",28.6875,446.9875
"1922-12-14",34.1625,441.5125
"1922-12-15",40.825,434.85
"1922-12-16",46.7375,428.9375
"1922-12-17",49.1625,426.5125
"1922-12-18",56.175,419.5
"1922-12-19",67.35,408.325
"1922-12-20",72.975,402.7
"1922-12-21",73.3,402.375
"1922-12-22",74.475,401.2
"1922-12-23",75.3875,400.2875
"1922-12-24",74.2875,401.3875
"1922-12-25",71.225,404.45
"1922-12-26",67.6,408.075
"1922-12-27",68.425,407.25
"1922-12-28",75.575,400.1
"1922-12-29",85.6375,390.0375
"1922-12-30",93.6875,381.9875
"1922-12-31",93.125,382.55
"1923-01-01",90.5625,385.1125
"1923-01-02",92.575,383.1
"1923-01-03",96.9625,378.7125
"1923-01-04",103.575,372.1
"1923-01-05",106.425,369.25
"1923-01-06",117.95,357.725
"1923-01-07",131,344.675
"1923-01-08",136.7625,338.9125
"1923-01-09",140.375,335.3
"1923-01-10",145.65,330.025
"1923-01-11",155.7125,319.9625
"1923-01-12",163.5625,312.1125
"1923-01-13",174.175,301.5
"1923-01-14",180.1375,295.5375
"1923-01-15",181.0375,294.6375
"1923-01-16",189.45,286.225
"1923-01-17",205.9625,269.7125
"1923-01-18",210.3375,265.3375
"1923-01-19",215.625,260.05
"1923-01-20",217.925,257.75
"1923-01-21",217.6375,258.0375
"1923-01-22",223,252.675
"1923-01-23",232.0875,243.5875
"1923-01-24",237.0125,238.6625
"1923-01-25",243.95,231.725
"1923-01-26",251.9375,223.7375
"1923-01-27",259.8625,215.8125
"1923-01-28",269.5125,206.1625
"1923-01-29",279.15,196.525
"1923-01-30",292.65,183.025
"1923-01-31",301.3875,174.2875
"1923-02-01",301.875,173.8
"1923-02-02",303.8875,171.7875
"1923-02-03",310.35,165.325
"1923-02-04",326.9625,148.7125
"1923-02-05",339.1,136.575
"1923-02-06",352.7125,122.9625
"1923-02-07",364.025,111.65
"1923-02-08",365.75,109.925
"1923-02-09",369.225,106.45
"1923-02-10",376.725,98.9499999999999
"1923-02-11",382.65,93.0249999999999
